age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country
54,2,333301,6,2,7,0,2,1,0,0,40,39
27,3,214974,9,2,2,0,4,1,0,0,60,39
30,2,113453,14,2,9,5,4,0,0,0,30,39
54,2,162238,9,6,13,1,4,1,0,0,45,39
44,2,98779,10,2,2,0,4,1,5178,0,40,39
52,2,165001,9,2,13,0,4,1,0,0,60,39
18,2,78528,7,4,7,3,4,1,0,0,20,39
35,2,251396,13,2,9,0,4,1,0,0,50,39
37,2,178100,13,0,3,1,4,0,0,0,40,39
22,2,416165,10,4,0,3,4,0,0,0,40,39
45,2,177536,13,2,3,0,4,1,0,0,45,9
38,2,203717,13,2,4,0,4,1,0,0,60,39
48,2,107231,13,2,9,0,4,1,0,0,40,39
35,2,106448,11,2,7,0,4,1,0,0,40,39
21,2,196816,11,2,2,2,4,1,0,0,50,39
37,4,191342,9,2,2,0,1,1,0,0,60,30
18,2,170194,7,4,11,3,4,1,0,0,25,39
26,2,113587,6,0,6,3,4,1,0,0,35,39
48,3,72425,13,2,2,0,4,1,0,0,50,39
51,2,217480,10,5,0,1,2,1,8614,0,40,39
52,2,120914,10,2,2,0,4,1,0,0,40,39
32,5,33945,13,2,4,0,4,1,0,0,40,39
39,4,199753,13,2,7,0,4,1,0,0,60,39
51,2,144284,13,2,9,0,4,1,0,0,40,39
54,2,53833,13,2,11,0,4,1,0,0,50,39
21,2,151158,10,4,9,1,4,0,0,0,25,39
43,2,125577,9,5,0,4,2,0,0,0,40,39
32,2,242323,10,4,0,3,4,0,0,0,40,39
31,5,195181,14,2,9,0,4,1,0,0,35,39
73,6,145748,9,2,14,0,4,1,0,0,8,39
26,2,341672,10,4,0,2,1,1,0,0,60,19
35,2,116369,9,4,2,1,4,1,0,0,40,39
25,4,121285,13,4,11,1,4,0,0,0,40,39
58,4,25124,11,2,4,0,4,1,0,2377,65,39
32,2,182274,9,5,7,3,4,0,0,0,37,39
28,2,103548,13,2,9,0,4,1,0,0,40,39
41,4,38434,14,4,11,1,4,0,0,0,30,39
53,4,317313,9,2,2,0,4,1,0,0,48,39
49,2,177543,9,5,0,4,4,0,0,0,35,39
55,2,139834,13,2,9,0,4,1,0,0,40,39
29,2,118478,10,2,0,5,4,0,7298,0,50,39
28,4,147951,11,2,4,0,4,1,0,0,80,39
44,2,201734,9,2,2,0,4,1,0,0,45,39
41,2,198196,14,2,3,0,4,1,0,0,45,39
26,2,141876,11,2,11,0,4,1,3103,0,45,39
23,2,325179,9,2,11,0,4,1,0,0,40,39
37,4,143774,13,2,9,5,4,0,0,0,40,11
23,2,152328,13,4,9,3,4,1,13550,0,50,39
33,2,479600,10,4,7,4,2,0,0,0,40,39
44,2,180599,9,4,2,3,4,1,0,0,40,39
21,2,448026,10,4,10,3,4,1,2907,0,30,39
36,2,300333,7,2,3,0,4,1,0,0,40,5
44,1,184105,13,2,0,0,4,1,5013,0,40,39
23,2,202084,9,4,7,4,2,0,0,0,40,39
26,2,29515,9,0,3,3,4,1,0,0,40,39
31,2,188246,10,2,5,0,4,1,0,0,40,39
50,1,105788,9,5,3,4,2,0,6497,0,35,39
18,3,352640,10,4,0,3,4,0,0,0,20,39
49,2,132576,13,2,3,0,4,1,0,0,50,39
59,2,128829,9,0,7,1,4,0,0,0,40,39
38,2,93140,9,5,6,4,2,0,0,0,28,39
50,3,155965,10,2,11,0,4,1,0,0,55,39
51,3,335902,10,2,2,0,4,1,0,1672,55,39
22,2,158522,10,4,6,3,1,1,0,0,35,39
54,2,174806,9,2,6,5,4,0,0,0,40,39
37,2,32207,9,4,13,1,4,1,0,0,40,39
31,2,43607,13,6,0,4,4,1,0,0,60,39
67,5,168224,13,2,3,0,4,1,0,0,40,39
43,6,180318,7,5,14,2,4,1,0,0,40,39
21,2,311376,10,4,3,2,4,0,0,0,40,39
30,2,101562,9,4,0,1,4,0,0,0,40,39
32,1,267859,10,2,10,0,4,1,0,0,50,5
36,2,86143,11,4,2,3,1,1,0,0,40,39
33,1,217304,13,4,0,1,2,1,0,0,40,39
37,2,410034,9,2,2,0,4,1,0,0,56,39
29,2,293073,15,2,9,0,4,1,7298,0,48,39
18,6,39493,10,4,14,3,4,1,0,0,30,39
26,2,247425,10,4,11,1,2,1,0,0,40,14
39,2,189344,9,2,6,0,4,1,0,0,40,26
18,2,366154,9,4,7,1,4,1,0,0,30,39
52,2,163051,8,2,6,0,4,1,0,1628,40,39
31,2,437200,10,2,4,0,4,1,0,0,40,26
45,2,323798,13,2,3,0,4,1,7298,0,53,39
38,2,182570,10,2,6,0,4,1,0,0,38,39
21,2,200318,12,4,11,1,4,0,0,0,35,39
33,2,48520,9,5,5,1,4,1,0,0,40,39
39,2,130007,10,0,2,4,4,1,0,0,40,39
31,2,166248,9,2,6,0,4,1,0,0,40,39
43,2,203554,13,2,3,0,4,1,0,1902,50,39
64,6,192715,13,2,14,0,4,1,0,1672,10,39
33,3,291333,13,2,3,0,4,1,7298,0,45,39
49,4,39140,9,2,4,0,4,1,0,0,60,39
41,2,266439,9,2,6,0,4,1,0,0,40,39
55,4,126840,10,0,6,1,4,1,0,0,40,39
52,2,166419,10,0,0,1,2,0,0,0,37,39
42,2,287129,13,0,9,1,2,1,0,0,40,39
24,2,206827,10,4,0,3,4,0,0,0,30,39
42,2,173888,9,3,0,1,4,1,0,0,52,39
41,5,253250,13,2,3,0,4,1,7298,0,40,39
35,2,337239,9,2,6,0,4,1,0,0,40,26
54,0,201127,14,0,3,1,4,1,0,0,42,39
59,6,179078,9,6,14,4,2,0,0,0,40,39
30,6,126402,7,4,14,4,2,0,0,0,40,39
57,0,223892,13,2,3,5,4,0,0,0,40,39
58,5,191318,14,2,3,0,4,1,15024,0,40,39
32,2,394708,9,4,7,4,2,1,0,0,40,39
22,2,119474,9,4,11,3,4,0,1055,0,25,39
20,2,419984,9,0,7,4,4,0,0,0,25,39
60,6,164730,13,2,14,0,4,1,0,0,40,39
51,2,190678,9,0,9,4,2,0,0,0,40,0
26,1,197897,9,4,0,3,2,0,0,0,20,9
33,2,286675,7,2,2,0,4,1,0,0,40,39
19,2,191986,6,4,11,4,4,0,0,0,40,39
50,4,90525,9,2,7,5,4,0,15024,0,20,39
32,2,56150,9,2,11,0,4,1,0,0,40,39
51,1,248327,13,2,13,0,2,1,0,0,40,39
18,2,90860,10,4,11,3,1,0,0,0,20,39
35,0,104858,14,2,3,0,4,1,0,0,50,39
22,6,228686,10,0,14,3,4,1,0,1602,25,39
46,2,196707,9,0,2,1,4,1,0,0,55,39
37,2,29430,9,0,11,4,4,1,0,0,45,39
45,2,54038,10,2,0,5,4,0,0,1902,20,39
63,2,281025,5,2,5,0,4,1,0,0,32,39
53,2,258832,9,4,7,2,1,1,0,0,10,30
24,2,131220,9,4,0,3,2,0,0,0,40,39
65,6,190454,7,2,14,0,4,1,0,0,29,39
43,2,315971,12,4,9,1,4,0,0,0,32,0
47,2,265097,9,2,6,0,4,1,0,0,40,39
41,2,185057,9,4,3,4,4,0,0,0,40,39
27,2,169557,9,0,6,1,4,1,6849,0,40,39
35,3,333636,9,2,3,0,2,1,0,0,75,39
19,2,181652,10,4,0,3,4,0,0,0,24,39
47,2,34307,10,5,7,1,4,0,0,0,35,39
25,0,198813,13,4,0,4,2,0,0,1590,40,39
59,1,240030,15,2,3,0,4,1,0,0,40,39
28,2,226089,6,4,6,4,4,0,0,0,40,39
17,2,190941,6,4,11,3,4,0,0,0,20,39
21,2,160261,10,4,3,3,1,1,2463,0,50,9
31,2,208458,9,0,11,4,3,0,0,0,40,26
49,2,112761,9,0,5,1,4,0,0,0,40,39
48,1,67716,14,2,9,0,4,1,7688,0,50,39
60,4,121076,16,0,11,1,4,1,0,0,20,39
33,4,182556,8,4,13,1,4,1,0,0,40,39
40,2,231348,9,2,2,0,4,1,0,0,40,39
42,2,55395,10,2,2,0,4,1,0,0,52,39
34,2,344073,9,2,13,0,4,1,5013,0,40,39
38,0,318912,11,0,0,3,2,1,0,0,52,39
58,4,237546,10,2,3,0,4,1,0,0,70,39
20,2,346341,10,4,0,1,4,0,0,0,40,0
52,2,305090,10,5,11,2,4,0,0,0,55,39
22,1,198478,10,2,10,0,4,1,0,0,40,39
24,2,321435,13,2,4,0,4,1,0,0,35,39
39,2,259716,9,0,6,4,4,0,0,0,40,26
41,2,191547,14,2,3,0,4,1,99999,0,55,39
37,6,171482,10,2,14,0,4,1,0,0,30,39
56,2,225927,5,2,2,0,4,1,2580,0,40,39
21,2,256504,9,4,7,1,4,0,0,0,40,39
29,2,168526,9,0,11,4,4,0,0,0,25,39
45,2,44489,11,0,7,1,4,1,0,0,10,39
44,1,159449,10,2,10,0,4,1,0,0,80,39
54,2,387540,14,2,9,0,4,1,0,0,45,39
24,2,314819,10,4,2,1,4,1,2174,0,40,39
40,2,34722,13,2,3,0,4,1,0,0,50,39
43,5,125831,13,4,9,3,4,1,99999,0,60,39
20,6,239805,10,4,14,1,4,1,0,0,16,39
41,4,264663,7,0,7,1,4,0,0,0,40,39
32,2,294121,11,0,0,1,4,0,0,0,40,39
31,2,83912,13,2,0,5,4,0,0,0,25,26
26,2,241626,9,0,0,1,4,1,0,0,40,39
50,5,137815,13,2,2,0,4,1,0,0,40,39
62,3,153891,11,2,3,0,4,1,3137,0,40,39
24,2,83774,9,2,7,0,4,1,2885,0,45,39
58,2,199067,13,0,3,1,4,1,0,0,65,39
44,3,57233,10,2,2,0,4,1,0,0,40,39
44,2,211517,8,0,7,1,4,1,0,0,40,39
37,3,132879,10,2,13,0,4,1,0,0,50,39
33,2,54318,9,2,2,0,4,1,0,0,40,39
34,6,143582,9,3,14,1,1,0,0,0,37,36
56,4,174564,14,2,9,0,4,1,0,0,60,39
35,2,179579,14,2,3,0,4,1,0,1977,48,39
33,2,187618,13,4,9,3,4,1,0,1741,40,39
35,2,186819,13,2,12,0,4,1,0,0,48,39
47,4,60087,10,3,3,1,4,0,0,0,60,39
35,4,28987,5,2,2,0,0,1,0,0,96,39
56,2,187355,10,0,11,4,4,0,0,0,40,39
29,3,218555,14,4,9,3,4,1,0,0,40,39
53,3,94214,15,2,9,0,1,1,7298,0,50,37
42,2,204729,11,5,11,4,2,0,0,0,25,39
20,6,281668,10,4,14,2,2,0,0,0,40,39
24,2,236696,13,4,12,1,4,1,0,0,50,36
33,2,179747,9,2,6,0,4,1,0,0,40,39
42,2,187322,6,2,11,0,4,1,0,0,45,39
38,5,116975,10,2,10,0,4,1,0,1887,50,39
32,2,205950,9,4,6,3,4,1,0,0,40,39
32,2,160458,9,2,2,0,4,1,0,0,50,39
28,1,190911,10,2,10,0,4,1,0,0,40,39
51,2,85382,9,2,2,0,4,1,0,0,55,39
41,1,129793,9,4,7,3,4,1,0,0,30,39
37,1,270181,12,3,7,4,2,0,0,0,50,39
23,2,243723,9,2,7,5,4,0,0,0,40,39
40,2,168113,9,2,2,0,4,1,0,0,40,39
47,2,652784,6,2,6,0,4,1,0,0,40,39
46,4,315984,9,2,3,0,4,1,0,0,50,39
24,2,311311,13,4,11,1,4,1,0,0,40,39
40,2,111336,9,0,6,4,2,0,0,0,28,39
30,4,100252,9,2,6,3,1,1,0,0,60,35
41,5,186990,15,6,9,1,3,0,0,0,52,39
37,5,241633,13,2,0,5,2,0,0,0,45,39
49,0,252616,9,2,13,0,1,1,0,0,40,30
41,0,46366,13,2,3,5,2,0,0,0,50,39
52,1,266138,11,2,3,0,4,1,0,0,35,39
23,2,32732,10,4,11,1,4,1,0,0,50,39
34,2,361978,9,0,2,4,2,0,1471,0,40,39
25,5,77661,13,4,3,1,4,0,0,2444,40,39
44,3,60087,9,2,2,0,4,1,0,0,45,39
31,1,197550,9,0,9,4,4,1,0,0,33,39
53,2,170701,13,0,0,4,4,0,0,0,40,39
62,2,159822,9,2,3,0,4,1,0,0,50,39
35,2,211494,13,4,3,1,4,1,0,1876,55,39
30,0,340899,13,4,9,1,4,1,0,0,40,39
48,5,224752,9,2,0,5,4,0,0,0,40,39
36,2,102568,13,4,9,1,4,0,0,0,40,39
32,2,220690,7,0,7,1,4,1,0,0,33,39
22,2,303170,10,4,8,3,4,0,0,0,28,39
17,6,143331,7,4,14,3,4,1,0,0,40,39
19,2,192162,9,4,9,1,4,0,0,0,40,39
26,2,201635,9,4,0,1,4,0,0,0,40,39
20,6,55263,10,4,14,3,4,1,0,0,40,39
56,5,133728,10,2,3,0,4,1,0,0,35,39
23,2,110998,10,4,0,3,1,0,0,0,40,30
31,2,122347,9,5,5,1,4,1,0,0,40,39
30,2,127875,7,4,11,4,4,0,0,0,8,39
42,2,167534,9,2,5,0,4,1,5013,0,35,39
27,5,152560,15,2,9,0,4,1,0,0,60,39
37,2,265144,13,2,3,0,4,1,0,0,50,39
31,2,302679,9,4,6,1,4,1,0,0,60,39
33,2,290763,13,5,9,1,4,0,0,0,40,39
32,2,147118,9,0,7,1,4,0,0,0,40,39
62,6,103575,9,2,14,0,4,1,5178,0,40,39
37,2,169469,10,2,2,0,4,1,0,0,40,39
25,2,189334,7,2,13,0,4,1,0,0,40,39
49,2,139571,9,2,0,0,4,1,4064,0,40,39
36,2,111545,13,2,9,0,4,1,0,1902,40,39
67,2,72776,10,2,5,0,4,1,10566,0,15,39
54,2,307973,9,2,5,0,4,1,0,0,40,39
45,1,211666,16,4,9,1,4,0,0,0,40,39
30,2,143766,10,4,2,1,4,1,0,0,40,39
39,5,112812,9,2,10,2,4,0,0,0,40,39
57,2,43290,6,0,7,1,0,0,0,0,20,39
57,2,111385,6,4,7,1,4,1,0,0,40,39
23,4,145744,9,2,4,0,4,1,0,0,40,39
49,1,126754,9,2,7,2,4,1,0,0,40,22
46,5,54260,13,2,9,0,4,1,0,0,10,39
41,5,34895,13,4,12,1,4,0,0,0,43,39
44,2,166740,11,2,12,0,4,1,0,0,45,39
25,2,143062,13,4,7,3,4,0,2463,0,30,39
34,1,191957,13,2,2,0,2,1,0,0,45,39
24,2,109456,13,4,11,3,4,1,0,0,25,39
32,2,198183,13,4,3,1,4,0,0,0,45,39
27,1,157449,9,2,12,0,4,1,0,0,50,39
67,2,53874,8,2,6,0,2,1,0,0,40,5
36,2,191754,9,2,2,0,4,1,0,0,40,39
40,2,320071,10,0,3,1,4,1,0,1408,48,39
24,2,164574,9,2,13,0,4,1,0,0,40,39
46,2,185870,13,2,11,0,4,1,0,1902,40,39
44,5,165745,9,0,0,4,4,0,0,0,38,39
23,4,40323,10,2,2,0,4,1,0,0,40,39
46,2,199378,15,4,9,1,4,1,0,0,90,39
31,2,289889,11,4,12,1,4,1,0,0,40,39
21,1,152200,10,2,10,3,2,1,0,0,40,39
61,2,198231,9,2,2,0,4,1,0,0,40,39
71,4,28865,9,2,4,0,4,1,0,0,15,39
42,2,26915,13,2,3,0,4,1,0,0,40,39
27,6,108926,10,2,14,0,2,1,0,0,5,39
21,5,204034,10,4,7,1,4,0,0,0,16,39
28,1,191088,13,0,9,1,4,0,2354,0,60,39
27,1,194515,12,4,9,3,2,0,0,0,37,39
32,2,28984,10,4,7,1,4,0,0,2001,25,39
47,2,125892,9,0,5,1,4,1,0,0,40,39
22,2,37932,12,4,3,1,4,1,0,0,35,9
56,2,249751,9,2,12,0,4,1,0,0,40,39
20,2,191948,9,2,7,2,4,0,0,0,40,39
30,2,97306,10,4,11,1,4,0,0,0,40,39
22,2,176178,10,4,7,3,4,0,0,0,25,39
28,2,142764,11,2,2,0,4,1,7688,0,45,39
50,2,148431,14,2,3,0,4,1,0,0,55,39
66,5,148380,9,2,6,5,4,0,1424,0,10,39
38,2,314890,10,4,7,1,4,1,0,0,46,39
62,2,177493,8,2,3,0,4,1,0,0,30,39
36,0,327435,14,0,12,1,4,0,0,0,40,39
47,2,275967,6,2,2,0,4,1,0,0,35,39
25,2,176520,9,4,12,1,4,1,0,0,40,39
26,2,186463,10,2,13,0,4,1,0,0,40,39
37,2,50380,7,2,4,0,4,1,0,0,40,39
52,2,192445,7,2,13,0,4,1,0,0,40,39
70,2,142851,5,2,3,0,4,1,0,0,18,39
19,5,42750,9,4,10,3,4,1,0,0,40,39
23,2,199011,7,4,2,3,4,1,0,0,3,39
37,2,98644,13,2,9,5,4,0,0,0,16,0
37,2,173963,7,5,11,4,2,0,0,0,40,39
45,5,284763,10,0,9,4,2,0,0,0,40,39
29,2,108775,13,2,3,0,4,1,0,0,50,39
56,4,233312,13,2,3,0,4,1,0,0,20,31
50,2,197826,14,2,12,0,4,1,0,0,40,39
20,2,123007,9,4,0,2,4,1,0,2001,30,39
26,2,264012,13,4,0,1,4,1,0,0,40,39
41,3,214247,15,2,9,0,4,1,0,2415,60,39
21,2,200121,9,4,5,3,4,1,0,0,40,39
22,2,33551,10,4,7,1,4,1,0,0,40,39
37,5,89083,12,2,7,0,4,1,0,0,35,39
47,2,369438,10,2,2,0,2,1,0,0,30,39
61,2,93997,13,0,11,4,4,1,0,0,40,39
47,1,169699,14,2,9,0,4,1,0,0,40,39
37,2,115429,9,2,2,0,4,1,0,0,25,39
46,5,96652,11,5,0,4,2,0,0,0,40,39
42,4,103759,9,2,11,0,4,1,0,0,48,39
41,2,54422,9,0,0,4,4,0,0,0,40,39
33,1,107215,5,2,7,0,4,1,0,0,40,39
24,2,194630,13,4,9,1,4,1,0,0,35,39
27,2,102142,12,4,12,1,4,1,0,0,40,39
40,0,134638,13,2,3,0,4,1,0,0,39,39
56,2,46920,6,2,6,0,4,1,0,0,40,39
35,0,207973,16,2,9,0,4,1,0,0,55,2
24,2,208946,11,4,2,1,4,1,0,0,40,39
73,4,252431,10,2,9,5,4,0,0,0,1,39
36,2,251730,10,4,11,1,4,1,0,0,50,39
31,2,301251,13,2,2,0,4,1,0,0,50,39
50,6,137632,9,2,14,0,2,1,0,0,45,14
36,2,197274,9,4,5,1,2,1,0,0,40,39
37,2,106043,9,2,11,0,2,1,0,0,40,39
26,2,195636,13,4,9,1,4,0,0,0,55,39
20,2,237956,9,4,10,3,4,1,0,0,40,5
58,2,31532,13,2,9,0,4,1,0,0,40,39
45,5,276157,13,2,9,0,4,1,0,0,40,39
33,6,207668,13,4,14,3,4,1,0,0,40,39
31,2,142921,13,4,12,1,4,0,0,0,40,39
44,2,217039,15,2,9,0,4,1,99999,0,60,39
19,1,259169,10,4,9,3,4,0,0,0,30,39
54,2,409173,9,2,12,0,2,1,0,0,50,33
31,5,73161,14,2,9,0,4,1,0,1740,40,39
27,2,241431,9,2,2,0,4,1,0,0,35,39
36,2,151764,10,2,11,0,4,1,5178,0,40,39
47,0,131726,10,0,0,1,4,1,0,1876,40,39
35,2,334291,13,2,3,0,4,1,0,0,45,39
45,2,370261,13,0,3,1,4,0,0,0,40,39
70,2,573446,9,2,2,0,4,1,1455,0,40,39
27,1,189775,8,4,7,3,2,0,0,0,44,39
36,2,312206,9,2,9,0,4,1,0,0,60,39
23,2,86939,9,3,6,1,4,1,0,0,40,39
25,2,221757,13,4,3,1,4,1,0,0,50,39
45,4,213140,10,2,2,0,4,1,7688,0,45,39
24,2,308673,9,4,5,3,4,1,0,0,30,39
50,2,69345,9,2,6,0,4,1,0,1902,44,39
37,2,112158,9,2,2,0,4,1,7688,0,99,39
31,2,386299,10,4,0,1,4,0,0,0,40,39
17,2,61838,7,4,4,3,4,1,0,0,40,39
26,2,290286,10,4,0,1,2,1,0,0,38,39
41,2,143069,16,2,9,0,4,1,0,0,60,39
50,3,145714,9,2,3,0,4,1,0,0,60,39
45,4,285570,9,2,13,0,4,1,0,0,80,39
54,4,399705,10,2,11,0,4,1,0,0,55,39
54,2,186224,9,2,2,0,4,1,0,0,40,39
38,2,172918,9,4,6,3,4,1,0,0,40,39
22,2,198270,9,2,11,2,4,0,0,0,38,39
43,2,307767,9,2,6,0,4,1,0,0,40,39
19,6,208630,9,4,14,3,4,0,0,0,30,39
30,2,169002,13,2,12,0,4,1,0,0,40,39
31,6,186369,5,0,14,4,4,0,0,0,40,39
42,2,99203,9,5,2,1,4,1,3325,0,40,39
48,2,197836,10,2,6,0,4,1,0,0,40,39
56,2,140136,10,2,13,0,2,1,0,0,35,39
21,1,402230,10,4,0,4,4,1,0,0,36,39
45,2,167159,13,2,2,0,4,1,0,0,40,39
37,2,116409,15,2,3,0,4,1,0,0,40,39
38,1,105161,13,2,9,0,4,1,0,0,30,39
34,2,263908,10,2,11,0,4,1,0,0,50,39
29,2,189565,9,0,10,3,4,1,0,0,40,39
24,2,224059,9,2,6,0,4,1,0,0,40,39
35,2,240988,12,4,6,1,4,1,0,0,55,39
39,4,41017,6,2,13,0,4,1,0,0,70,39
57,2,186361,11,4,7,3,4,0,0,0,40,39
35,3,165799,13,2,11,0,4,1,0,0,50,39
60,2,266983,9,2,5,0,4,1,0,0,32,39
19,6,165416,10,4,14,3,2,0,0,0,40,39
54,2,226497,9,2,6,0,4,1,0,0,40,39
53,4,99516,13,2,2,0,4,1,0,0,40,39
23,2,177287,10,4,3,2,4,0,0,0,40,39
57,4,27385,10,2,3,0,4,1,0,0,48,39
27,4,147452,6,4,11,3,4,0,0,0,48,39
25,2,144334,9,4,3,3,2,1,0,0,40,39
38,2,217926,9,2,2,0,2,1,0,0,40,39
48,2,153312,10,2,11,0,2,1,0,0,60,39
24,2,126822,9,4,0,4,4,0,0,0,45,39
67,3,51415,10,2,11,0,4,1,0,0,40,39
20,2,171886,9,4,7,3,2,1,0,0,35,39
38,2,216319,16,2,9,0,1,1,0,0,40,3
20,4,115085,10,4,4,3,4,1,0,0,40,39
57,2,453233,6,5,3,1,4,1,0,0,55,39
34,0,400943,13,4,3,1,4,1,0,0,44,39
34,2,226883,9,5,2,4,4,1,0,0,49,39
40,2,204585,9,2,6,5,4,0,0,0,40,39
19,1,220558,7,4,5,2,4,1,0,0,35,39
35,2,198841,10,2,10,0,4,1,0,0,56,39
21,2,67244,9,4,11,4,4,0,0,0,40,39
59,1,75785,7,2,7,0,4,1,0,0,40,39
53,2,85423,10,2,13,0,4,1,0,0,40,39
41,4,134724,11,2,7,5,4,0,3103,0,40,39
59,2,109567,9,2,13,0,4,1,0,0,55,39
21,6,132053,10,4,14,3,4,0,0,0,35,39
24,2,153133,8,4,6,3,2,1,0,0,40,39
49,2,186256,15,2,11,0,4,1,0,0,40,39
19,2,260265,9,4,0,3,4,1,0,0,50,39
50,2,131819,9,0,7,1,4,0,0,0,40,39
39,2,141584,12,2,2,0,4,1,0,0,60,39
25,2,245121,9,2,7,5,2,0,0,0,40,39
30,2,23778,10,4,3,1,4,1,4416,0,40,39
49,2,380922,14,2,3,0,4,1,15024,0,80,39
40,4,173651,10,2,2,0,4,1,0,0,45,39
38,2,191137,6,2,7,0,4,1,0,0,40,39
25,2,217006,7,2,2,0,4,1,0,0,40,39
51,5,22211,9,0,3,1,4,1,0,0,37,39
23,1,57711,13,4,0,3,4,0,0,0,40,11
60,4,123190,5,2,3,0,4,1,0,1887,67,39
44,2,110028,9,0,11,1,4,1,27828,0,60,39
53,4,174102,15,0,9,4,4,1,25236,0,60,39
66,4,183249,13,2,9,0,4,1,0,0,20,39
18,6,240183,9,4,14,3,4,0,0,0,45,39
44,1,49665,11,0,6,4,0,1,0,0,40,39
38,2,210438,9,2,6,0,2,1,0,0,40,39
30,2,53373,13,2,0,0,4,1,0,0,40,39
36,2,295706,9,4,6,1,4,1,3674,0,42,39
38,1,273457,10,2,0,0,4,1,0,0,40,39
31,0,165949,13,4,3,1,4,0,0,0,45,39
26,2,142152,7,4,13,1,4,0,0,0,35,39
23,2,189203,10,4,7,1,4,1,0,0,25,39
58,5,179089,13,2,0,5,4,0,0,0,40,39
44,4,53956,13,2,3,0,4,1,3137,0,40,39
59,3,77816,15,2,9,0,4,1,99999,0,40,39
36,1,74593,10,2,3,0,4,1,0,0,40,39
42,2,196158,10,0,7,1,4,0,8614,0,52,39
17,2,28544,7,4,11,1,4,0,0,0,20,39
59,1,662460,6,6,9,4,4,0,0,0,15,39
22,2,152328,10,4,4,1,4,1,0,0,40,39
40,2,120277,13,2,11,0,4,1,0,0,45,39
36,2,180278,13,4,9,1,2,1,0,0,40,39
19,6,426589,9,4,14,3,4,0,0,0,15,39
49,2,111558,9,2,0,5,4,0,0,1977,25,39
18,6,243203,10,4,14,3,4,1,0,0,40,33
38,4,195686,9,5,3,4,4,1,0,0,25,39
48,2,226696,9,2,2,0,2,1,0,0,40,39
53,6,118058,9,2,14,0,4,1,0,0,40,39
33,2,172237,12,2,11,0,4,1,0,0,46,39
34,4,114074,11,6,3,4,4,0,0,0,40,39
41,0,171589,14,2,9,0,4,1,0,0,50,0
20,6,184271,12,4,14,3,4,0,594,0,20,39
58,1,218724,9,6,7,1,4,1,0,0,40,39
52,2,134190,6,0,13,4,4,1,0,0,40,39
45,1,181964,10,2,9,0,4,1,0,1887,47,39
48,2,242406,9,2,6,0,4,1,0,0,40,6
40,0,107584,13,2,2,0,4,1,0,0,40,39
29,2,127892,13,2,11,0,4,1,0,0,45,39
33,2,160261,11,2,12,0,1,1,0,0,10,39
51,6,285200,9,2,14,0,4,1,2105,0,24,39
48,2,153254,9,2,12,0,2,1,0,0,48,39
36,4,294672,13,2,3,5,4,0,0,0,40,39
31,2,145924,10,0,6,4,4,0,0,0,35,39
41,4,280005,10,2,2,0,4,1,0,0,50,39
29,0,66893,13,4,9,1,4,1,0,0,40,39
20,2,47039,10,4,2,3,4,1,0,0,40,39
53,0,36186,13,2,3,0,4,1,7298,0,40,39
37,2,159383,9,0,11,4,4,0,0,0,40,39
28,2,192010,13,2,7,5,4,0,0,0,35,39
27,2,216479,13,4,11,1,4,0,0,0,40,39
23,2,211345,10,4,0,3,4,0,0,0,40,27
25,2,203561,11,2,12,0,4,1,0,0,56,39
63,2,170815,10,2,9,0,4,1,0,0,38,39
65,4,200565,10,2,11,0,4,1,0,0,18,39
32,2,234195,9,0,7,1,4,1,0,0,40,39
40,2,98466,9,2,2,0,4,1,0,0,40,39
67,2,191437,9,6,0,1,4,0,0,0,40,39
35,2,77792,9,2,7,5,1,0,0,0,40,0
24,1,134181,14,4,9,3,4,0,0,0,40,39
53,5,195690,16,2,9,0,4,1,0,1902,50,39
37,3,94869,14,0,9,1,2,1,4787,0,40,39
44,5,267464,10,5,12,3,2,0,0,0,40,39
25,6,257006,7,0,14,4,4,0,0,0,40,39
17,2,81010,7,4,11,3,4,0,0,0,20,39
47,2,54260,11,2,3,0,4,1,0,1887,60,39
62,0,171995,6,2,5,0,2,1,2829,0,40,39
39,2,245665,12,0,9,1,4,1,0,0,60,39
18,6,35855,7,4,14,3,4,1,0,0,30,39
32,5,189838,10,0,9,2,4,0,0,0,40,39
25,2,629900,13,2,9,5,2,0,0,0,40,39
30,2,84119,9,2,3,0,4,1,0,0,65,39
47,2,47343,14,2,3,0,4,1,0,0,50,39
40,2,103614,6,0,2,3,4,1,0,0,40,39
38,2,303092,9,2,3,0,4,1,0,0,40,39
41,5,124520,14,2,9,0,4,1,0,0,40,39
21,2,220857,10,4,11,3,4,1,0,0,20,39
32,5,247481,12,2,9,0,4,1,0,0,48,39
42,2,13769,11,0,9,4,4,1,0,0,40,39
23,2,283969,6,4,5,3,4,1,0,0,40,26
18,2,185522,9,4,11,3,4,0,0,0,33,39
37,2,144005,10,4,11,1,4,1,0,0,50,39
53,5,205949,12,0,0,4,0,0,0,0,40,39
50,2,158948,9,2,9,0,4,1,0,0,84,39
64,2,240357,9,6,0,1,4,0,0,0,40,39
55,2,243929,14,2,9,0,4,1,0,0,60,39
63,2,201700,13,2,11,0,4,1,7298,0,40,39
53,2,208402,10,0,0,4,3,0,4865,0,45,26
18,2,120599,7,4,0,4,4,1,0,0,40,39
33,2,231826,7,2,2,0,4,1,0,0,40,26
62,2,499971,7,6,5,1,2,0,0,0,40,39
